"Index","Id","Time","Lon","Lat","If_empty","Speed"
"16","10002","2015-04-03 06:00:15","121.515688","31.303525","0","70.9"
"51","10002","2015-04-03 06:00:15","121.515688","31.303525","0","70.9"
"41","10002","2015-04-03 06:01:05","121.505657","31.300433","0","79.9"
"6","10002","2015-04-03 06:01:05","121.505657","31.300433","0","79.9"
"2","10002","2015-04-03 06:01:16","121.504128","31.299915","0","80.9"
"37","10002","2015-04-03 06:01:16","121.504128","31.299915","0","80.9"
"30","10002","2015-04-03 06:02:35","121.486093","31.294905","0","81.3"
"65","10002","2015-04-03 06:02:35","121.486093","31.294905","0","81.3"
"0","10002","2015-04-03 06:03:06","121.479502","31.292778","0","81.6"
"6","10002","2015-04-03 06:03:06","121.479502","31.292778","0","81.6"
"26","10002","2015-04-03 06:03:15","121.477287","31.292207","0","78.4"
"61","10002","2015-04-03 06:03:15","121.477287","31.292207","0","78.4"
"33","10002","2015-04-03 06:04:35","121.459458","31.295608","0","77.4"
"68","10002","2015-04-03 06:04:35","121.459458","31.295608","0","77.4"
"5","10002","2015-04-03 06:05:26","121.449632","31.295708","0","63.6"
"40","10002","2015-04-03 06:05:26","121.449632","31.295708","0","63.6"
"8","10002","2015-04-03 06:05:35","121.448022","31.295408","0","55.7"
"2","10002","2015-04-03 06:05:35","121.448022","31.295408","0","55.7"
"1","10002","2015-04-03 06:05:54","121.445373","31.296862","0","55.9"
"36","10002","2015-04-03 06:05:54","121.445373","31.296862","0","55.9"
"21","10002","2015-04-03 06:06:04","121.444988","31.298317","0","60.9"
"56","10002","2015-04-03 06:06:04","121.444988","31.298317","0","60.9"
"24","10002","2015-04-03 06:06:26","121.444342","31.301253","0","66.8"
"59","10002","2015-04-03 06:06:26","121.444342","31.301253","0","66.8"
"54","10002","2015-04-03 06:06:34","121.444223","31.303003","0","72.6"
"19","10002","2015-04-03 06:06:34","121.444223","31.303003","0","72.6"
"57","10002","2015-04-03 06:07:15","121.444135","31.310647","0","78.2"
"22","10002","2015-04-03 06:07:15","121.444135","31.310647","0","78.2"
"48","10002","2015-04-03 06:07:25","121.44406","31.312612","0","78.8"
"13","10002","2015-04-03 06:07:25","121.44406","31.312612","0","78.8"
"8","10002","2015-04-03 06:08:05","121.442905","31.320117","0","75.9"
"43","10002","2015-04-03 06:08:05","121.442905","31.320117","0","75.9"
"9","10002","2015-04-03 06:09:07","121.439137","31.328892","0","19.1"
"44","10002","2015-04-03 06:09:07","121.439137","31.328892","0","19.1"
"52","10002","2015-04-03 06:09:13","121.439242","31.329023","0","26.2"
"17","10002","2015-04-03 06:09:13","121.439242","31.329023","0","26.2"
"4","10002","2015-04-03 06:11:30","121.45049","31.332817","0","0.0"
"39","10002","2015-04-03 06:11:30","121.45049","31.332817","0","0.0"
"10","10002","2015-04-03 06:12:56","121.45541","31.333518","0","25.3"
"45","10002","2015-04-03 06:12:56","121.45541","31.333518","0","25.3"
"27","10002","2015-04-03 06:13:32","121.454913","31.33454","0","13.6"
"62","10002","2015-04-03 06:13:32","121.454913","31.33454","0","13.6"
"3","10002","2015-04-03 06:13:42","121.454417","31.334517","0","11.8"
"38","10002","2015-04-03 06:13:42","121.454417","31.334517","0","11.8"
"11","10002","2015-04-03 06:25:01","121.463713","31.31807","0","0.0"
"5","10002","2015-04-03 06:25:01","121.463713","31.31807","0","0.0"
"23","10002","2015-04-03 06:25:10","121.463703","31.318067","0","0.0"
"58","10002","2015-04-03 06:25:10","121.463703","31.318067","0","0.0"
"60","10002","2015-04-03 06:25:50","121.463615","31.315925","0","0.0"
"25","10002","2015-04-03 06:25:50","121.463615","31.315925","0","0.0"
"46","10002","2015-04-03 06:26:01","121.463603","31.315917","0","0.0"
"11","10002","2015-04-03 06:26:01","121.463603","31.315917","0","0.0"
"18","10002","2015-04-03 06:26:10","121.463582","31.315607","0","17.3"
"53","10002","2015-04-03 06:26:10","121.463582","31.315607","0","17.3"
"42","10002","2015-04-03 06:26:50","121.463408","31.313068","0","32.4"
"7","10002","2015-04-03 06:26:50","121.463408","31.313068","0","32.4"
"64","10002","2015-04-03 06:27:01","121.463353","31.312323","0","36.2"
"29","10002","2015-04-03 06:27:01","121.463353","31.312323","0","36.2"
"67","10002","2015-04-03 06:27:20","121.463198","31.310053","0","59.7"
"32","10002","2015-04-03 06:27:20","121.463198","31.310053","0","59.7"
"28","10002","2015-04-03 06:28:10","121.46288","31.304038","0","27.2"
"63","10002","2015-04-03 06:28:10","121.46288","31.304038","0","27.2"
"31","10002","2015-04-03 06:29:58","121.460768","31.301772","0","45.4"
"66","10002","2015-04-03 06:29:58","121.460768","31.301772","0","45.4"
"7","10002","2015-04-03 06:32:23","121.444978","31.300382","0","0.0"
"1","10002","2015-04-03 06:32:23","121.444978","31.300382","0","0.0"
"49","10002","2015-04-03 06:53:18","121.454785","31.283387","0","11.7"
"14","10002","2015-04-03 06:53:18","121.454785","31.283387","0","11.7"
"4","10002","2015-04-03 06:54:10","121.453507","31.283773","0","15.4"
"10","10002","2015-04-03 06:54:10","121.453507","31.283773","0","15.4"
"55","10002","2015-04-03 06:54:15","121.453337","31.283743","0","13.9"
"20","10002","2015-04-03 06:54:15","121.453337","31.283743","0","13.9"
"3","10002","2015-04-03 06:55:11","121.456745","31.286083","0","28.0"
"9","10002","2015-04-03 06:55:11","121.456745","31.286083","0","28.0"
"47","10002","2015-04-03 06:55:34","121.456552","31.283975","0","42.4"
"12","10002","2015-04-03 06:55:34","121.456552","31.283975","0","42.4"
"50","10002","2015-04-03 06:55:41","121.456947","31.282893","0","43.7"
"15","10002","2015-04-03 06:55:41","121.456947","31.282893","0","43.7"
"0","10002","2015-04-03 06:55:51","121.457035","31.281912","0","31.5"
"35","10002","2015-04-03 06:55:51","121.457035","31.281912","0","31.5"
"69","10002","2015-04-03 06:58:27","121.46698","31.28105","0","30.1"
"34","10002","2015-04-03 06:58:27","121.46698","31.28105","0","30.1"
"82","10005","2015-04-03 06:00:34","121.470407","31.279408","0","0.0"
"39","10005","2015-04-03 06:00:34","121.470407","31.279408","0","0.0"
"66","10005","2015-04-03 06:00:44","121.470407","31.279408","0","0.0"
"23","10005","2015-04-03 06:00:44","121.470407","31.279408","0","0.0"
"56","10005","2015-04-03 06:01:24","121.470402","31.27941","0","0.0"
"13","10005","2015-04-03 06:01:24","121.470402","31.27941","0","0.0"
"21","10005","2015-04-03 06:02:04","121.470402","31.27941","0","0.0"
"64","10005","2015-04-03 06:02:04","121.470402","31.27941","0","0.0"
"69","10005","2015-04-03 06:02:14","121.470402","31.27941","0","0.0"
"26","10005","2015-04-03 06:02:14","121.470402","31.27941","0","0.0"
"12","10005","2015-04-03 06:04:24","121.470403","31.279397","0","0.0"
"55","10005","2015-04-03 06:04:24","121.470403","31.279397","0","0.0"
"2","10005","2015-04-03 06:04:34","121.470403","31.279397","0","0.0"
"45","10005","2015-04-03 06:04:34","121.470403","31.279397","0","0.0"
"34","10005","2015-04-03 06:05:04","121.470403","31.279397","0","0.0"
"77","10005","2015-04-03 06:05:04","121.470403","31.279397","0","0.0"
"73","10005","2015-04-03 06:05:14","121.470403","31.279397","0","0.0"
"30","10005","2015-04-03 06:05:14","121.470403","31.279397","0","0.0"
"1","10005","2015-04-03 06:06:34","121.470407","31.279395","0","0.0"
"44","10005","2015-04-03 06:06:34","121.470407","31.279395","0","0.0"
"11","10005","2015-04-03 06:07:14","121.470407","31.279395","0","0.0"
"54","10005","2015-04-03 06:07:14","121.470407","31.279395","0","0.0"
"72","10005","2015-04-03 06:10:53","121.470412","31.279402","0","0.0"
"29","10005","2015-04-03 06:10:53","121.470412","31.279402","0","0.0"
"68","10005","2015-04-03 06:14:43","121.470418","31.279407","0","0.0"
"25","10005","2015-04-03 06:14:43","121.470418","31.279407","0","0.0"
"57","10005","2015-04-03 06:14:54","121.470418","31.279407","0","0.0"
"14","10005","2015-04-03 06:14:54","121.470418","31.279407","0","0.0"
"3","10005","2015-04-03 06:16:53","121.470422","31.279417","0","0.0"
"0","10005","2015-04-03 06:16:53","121.470422","31.279417","0","0.0"
"59","10005","2015-04-03 06:18:24","121.47042","31.279398","0","0.0"
"16","10005","2015-04-03 06:18:24","121.47042","31.279398","0","0.0"
"62","10005","2015-04-03 06:19:03","121.47042","31.279398","0","0.0"
"19","10005","2015-04-03 06:19:03","121.47042","31.279398","0","0.0"
"35","10005","2015-04-03 06:19:24","121.470418","31.279395","0","0.0"
"78","10005","2015-04-03 06:19:24","121.470418","31.279395","0","0.0"
"20","10005","2015-04-03 06:20:04","121.470418","31.279395","0","0.0"
"63","10005","2015-04-03 06:20:04","121.470418","31.279395","0","0.0"
"8","10005","2015-04-03 06:20:13","121.470418","31.279395","0","0.0"
"51","10005","2015-04-03 06:20:13","121.470418","31.279395","0","0.0"
"10","10005","2015-04-03 06:24:04","121.470418","31.27938","0","0.0"
"53","10005","2015-04-03 06:24:04","121.470418","31.27938","0","0.0"
"33","10005","2015-04-03 06:26:43","121.470415","31.279378","0","0.0"
"76","10005","2015-04-03 06:26:43","121.470415","31.279378","0","0.0"
"6","10005","2015-04-03 06:28:53","121.470418","31.279378","0","0.0"
"49","10005","2015-04-03 06:28:53","121.470418","31.279378","0","0.0"
"60","10005","2015-04-03 06:29:53","121.470417","31.279383","0","0.0"
"17","10005","2015-04-03 06:29:53","121.470417","31.279383","0","0.0"
"61","10005","2015-04-03 06:30:53","121.470417","31.279383","0","0.0"
"18","10005","2015-04-03 06:30:53","121.470417","31.279383","0","0.0"
"40","10005","2015-04-03 06:32:24","121.470417","31.279383","0","0.0"
"83","10005","2015-04-03 06:32:24","121.470417","31.279383","0","0.0"
"80","10005","2015-04-03 06:32:34","121.470417","31.279383","0","0.0"
"37","10005","2015-04-03 06:32:34","121.470417","31.279383","0","0.0"
"65","10005","2015-04-03 06:33:53","121.470412","31.279387","0","0.0"
"22","10005","2015-04-03 06:33:53","121.470412","31.279387","0","0.0"
"85","10005","2015-04-03 06:34:54","121.470415","31.279378","0","0.0"
"42","10005","2015-04-03 06:34:54","121.470415","31.279378","0","0.0"
"4","10005","2015-04-03 06:36:44","121.470433","31.27936","0","0.0"
"1","10005","2015-04-03 06:36:44","121.470433","31.27936","0","0.0"
"67","10005","2015-04-03 06:36:54","121.470433","31.27936","0","0.0"
"24","10005","2015-04-03 06:36:54","121.470433","31.27936","0","0.0"
"43","10005","2015-04-03 06:38:04","121.470433","31.279357","0","0.0"
"0","10005","2015-04-03 06:38:04","121.470433","31.279357","0","0.0"
"81","10005","2015-04-03 06:39:44","121.470435","31.279352","0","0.0"
"38","10005","2015-04-03 06:39:44","121.470435","31.279352","0","0.0"
"28","10005","2015-04-03 06:39:54","121.470435","31.279352","0","0.0"
"71","10005","2015-04-03 06:39:54","121.470435","31.279352","0","0.0"
"47","10005","2015-04-03 06:40:34","121.470437","31.279348","0","0.0"
"4","10005","2015-04-03 06:40:34","121.470437","31.279348","0","0.0"
"27","10005","2015-04-03 06:41:14","121.470437","31.279348","0","0.0"
"70","10005","2015-04-03 06:41:14","121.470437","31.279348","0","0.0"
"84","10005","2015-04-03 06:42:34","121.470715","31.278828","0","0.0"
"41","10005","2015-04-03 06:42:34","121.470715","31.278828","0","0.0"
"36","10005","2015-04-03 06:57:05","121.47372","31.276482","0","0.0"
"74","10005","2015-04-03 06:57:05","121.471738","31.272685","0","24.8"
"31","10005","2015-04-03 06:57:05","121.471738","31.272685","0","24.8"
"79","10005","2015-04-03 06:57:05","121.47372","31.276482","0","0.0"
"50","10005","2015-04-03 06:57:05","121.472132","31.27343","0","41.8"
"7","10005","2015-04-03 06:57:05","121.472132","31.27343","0","41.8"
"9","10005","2015-04-03 06:57:05","121.473723","31.276492","0","2.3"
"52","10005","2015-04-03 06:57:05","121.473723","31.276492","0","2.3"
"58","10005","2015-04-03 06:57:59","121.479762","31.288898","0","41.4"
"15","10005","2015-04-03 06:57:59","121.479762","31.288898","0","41.4"
"32","10005","2015-04-03 06:58:49","121.480733","31.290458","0","0.0"
"75","10005","2015-04-03 06:58:49","121.480733","31.290458","0","0.0"
"48","10005","2015-04-03 06:59:17","121.482108","31.291868","0","23.7"
"5","10005","2015-04-03 06:59:17","121.482108","31.291868","0","23.7"
"5","10005","2015-04-03 06:59:37","121.482212","31.291975","0","0.0"
"2","10005","2015-04-03 06:59:37","121.482212","31.291975","0","0.0"
"46","10005","2015-04-03 06:59:57","121.482212","31.291975","0","0.0"
"3","10005","2015-04-03 06:59:57","121.482212","31.291975","0","0.0"
"0","10006","2015-04-03 06:45:15","121.37039","31.129795","0","27.5"
"1","10006","2015-04-03 06:45:15","121.37039","31.129795","0","27.5"
"0","10006","2015-04-03 06:46:24","121.36917","31.13223","0","0.0"
"14","10006","2015-04-03 06:46:24","121.36917","31.13223","0","0.0"
"8","10006","2015-04-03 06:47:40","121.369782","31.132943","0","43.9"
"22","10006","2015-04-03 06:47:40","121.369782","31.132943","0","43.9"
"6","10006","2015-04-03 06:47:50","121.371","31.133475","0","41.9"
"20","10006","2015-04-03 06:47:50","121.371","31.133475","0","41.9"
"9","10006","2015-04-03 06:48:01","121.37204","31.133917","0","37.2"
"23","10006","2015-04-03 06:48:01","121.37204","31.133917","0","37.2"
"2","10006","2015-04-03 06:48:13","121.372842","31.134283","0","27.1"
"16","10006","2015-04-03 06:48:13","121.372842","31.134283","0","27.1"
"3","10006","2015-04-03 06:49:26","121.376763","31.135763","0","0.0"
"17","10006","2015-04-03 06:49:26","121.376763","31.135763","0","0.0"
"10","10006","2015-04-03 06:50:06","121.376768","31.135935","0","17.2"
"24","10006","2015-04-03 06:50:06","121.376768","31.135935","0","17.2"
"5","10006","2015-04-03 06:53:36","121.382448","31.138835","0","30.2"
"7","10006","2015-04-03 06:53:36","121.38217","31.139753","0","43.4"
"19","10006","2015-04-03 06:53:36","121.382448","31.138835","0","30.2"
"21","10006","2015-04-03 06:53:36","121.38217","31.139753","0","43.4"
"11","10006","2015-04-03 06:54:54","121.394258","31.145092","0","0.0"
"25","10006","2015-04-03 06:54:54","121.394258","31.145092","0","0.0"
"12","10006","2015-04-03 06:55:24","121.394258","31.145092","0","0.0"
"26","10006","2015-04-03 06:55:24","121.394258","31.145092","0","0.0"
"4","10006","2015-04-03 06:55:34","121.394258","31.145092","0","0.0"
"18","10006","2015-04-03 06:55:34","121.394258","31.145092","0","0.0"
"13","10006","2015-04-03 06:55:54","121.394833","31.145428","0","25.7"
"27","10006","2015-04-03 06:55:54","121.394833","31.145428","0","25.7"
"1","10006","2015-04-03 06:56:14","121.395572","31.144775","0","31.9"
"15","10006","2015-04-03 06:56:14","121.395572","31.144775","0","31.9"
"55","10007","2015-04-03 06:00:45","121.563305","31.15585","0","0.0"
"24","10007","2015-04-03 06:00:45","121.563305","31.15585","0","0.0"
"20","10007","2015-04-03 06:00:55","121.563305","31.15585","0","0.0"
"51","10007","2015-04-03 06:00:55","121.563305","31.15585","0","0.0"
"27","10007","2015-04-03 06:02:38","121.5633","31.155852","0","0.0"
"58","10007","2015-04-03 06:02:38","121.5633","31.155852","0","0.0"
"3","10007","2015-04-03 06:03:25","121.5633","31.155852","0","0.0"
"34","10007","2015-04-03 06:03:25","121.5633","31.155852","0","0.0"
"28","10007","2015-04-03 06:32:28","121.563453","31.159698","0","7.8"
"59","10007","2015-04-03 06:32:28","121.563453","31.159698","0","7.8"
"0","10007","2015-04-03 06:32:35","121.56342","31.15951","0","25.4"
"31","10007","2015-04-03 06:32:35","121.56342","31.15951","0","25.4"
"53","10007","2015-04-03 06:32:39","121.563128","31.15942","0","35.4"
"22","10007","2015-04-03 06:32:39","121.563128","31.15942","0","35.4"
"54","10007","2015-04-03 06:34:34","121.559192","31.1643","0","0.0"
"23","10007","2015-04-03 06:34:34","121.559192","31.1643","0","0.0"
"7","10007","2015-04-03 06:34:44","121.559192","31.1643","0","0.0"
"38","10007","2015-04-03 06:34:44","121.559192","31.1643","0","0.0"
"9","10007","2015-04-03 06:35:54","121.558668","31.165087","0","34.8"
"40","10007","2015-04-03 06:35:54","121.558668","31.165087","0","34.8"
"2","10007","2015-04-03 06:36:58","121.546522","31.16304","0","85.4"
"33","10007","2015-04-03 06:36:58","121.546522","31.16304","0","85.4"
"39","10007","2015-04-03 06:37:20","121.541837","31.161732","0","85.7"
"8","10007","2015-04-03 06:37:20","121.541837","31.161732","0","85.7"
"29","10007","2015-04-03 06:38:38","121.524513","31.156048","0","87.2"
"60","10007","2015-04-03 06:38:38","121.524513","31.156048","0","87.2"
"30","10007","2015-04-03 06:39:19","121.515397","31.15299","0","76.1"
"61","10007","2015-04-03 06:39:19","121.515397","31.15299","0","76.1"
"49","10007","2015-04-03 06:39:39","121.510677","31.151628","0","85.1"
"18","10007","2015-04-03 06:39:39","121.510677","31.151628","0","85.1"
"25","10007","2015-04-03 06:39:48","121.508303","31.15126","0","80.9"
"56","10007","2015-04-03 06:39:48","121.508303","31.15126","0","80.9"
"11","10007","2015-04-03 06:40:48","121.494248","31.150477","0","71.7"
"42","10007","2015-04-03 06:40:48","121.494248","31.150477","0","71.7"
"17","10007","2015-04-03 06:42:01","121.477543","31.149103","0","79.1"
"48","10007","2015-04-03 06:42:01","121.477543","31.149103","0","79.1"
"6","10007","2015-04-03 06:43:17","121.460758","31.14668","0","79.0"
"2","10007","2015-04-03 06:43:17","121.460758","31.14668","0","79.0"
"5","10007","2015-04-03 06:45:20","121.434725","31.140102","0","74.9"
"36","10007","2015-04-03 06:45:20","121.434725","31.140102","0","74.9"
"52","10007","2015-04-03 06:46:50","121.415172","31.13394","0","70.4"
"21","10007","2015-04-03 06:46:50","121.415172","31.13394","0","70.4"
"46","10007","2015-04-03 06:47:10","121.413352","31.134263","0","33.8"
"15","10007","2015-04-03 06:47:10","121.413352","31.134263","0","33.8"
"12","10007","2015-04-03 06:47:55","121.408993","31.139673","0","81.3"
"43","10007","2015-04-03 06:47:55","121.408993","31.139673","0","81.3"
"13","10007","2015-04-03 06:48:32","121.406187","31.144983","0","86.5"
"44","10007","2015-04-03 06:48:32","121.406187","31.144983","0","86.5"
"45","10007","2015-04-03 06:49:30","121.400792","31.15726","0","68.9"
"14","10007","2015-04-03 06:49:30","121.400792","31.15726","0","68.9"
"4","10007","2015-04-03 06:50:01","121.398872","31.161827","0","68.9"
"35","10007","2015-04-03 06:50:01","121.398872","31.161827","0","68.9"
"1","10007","2015-04-03 06:50:19","121.397817","31.164278","0","74.6"
"32","10007","2015-04-03 06:50:19","121.397817","31.164278","0","74.6"
"3","10007","2015-04-03 06:51:49","121.39154","31.178028","0","50.5"
"7","10007","2015-04-03 06:51:49","121.39154","31.178028","0","50.5"
"57","10007","2015-04-03 06:54:01","121.384358","31.195003","0","77.1"
"26","10007","2015-04-03 06:54:01","121.384358","31.195003","0","77.1"
"1","10007","2015-04-03 06:55:10","121.376333","31.209008","0","81.8"
"5","10007","2015-04-03 06:55:10","121.376333","31.209008","0","81.8"
"47","10007","2015-04-03 06:56:46","121.367543","31.222463","0","75.5"
"16","10007","2015-04-03 06:56:46","121.367543","31.222463","0","75.5"
"10","10007","2015-04-03 06:56:55","121.366043","31.223638","0","71.5"
"41","10007","2015-04-03 06:56:55","121.366043","31.223638","0","71.5"
"0","10007","2015-04-03 06:58:17","121.36289","31.225738","0","0.0"
"4","10007","2015-04-03 06:58:17","121.36289","31.225738","0","0.0"
"50","10007","2015-04-03 06:58:45","121.363718","31.225032","0","0.0"
"19","10007","2015-04-03 06:58:45","121.363718","31.225032","0","0.0"
"6","10007","2015-04-03 06:59:45","121.3574","31.225812","0","57.4"
"37","10007","2015-04-03 06:59:45","121.3574","31.225812","0","57.4"
"40","10008","2015-04-03 06:00:34","121.351082","31.182703","0","93.8"
"92","10008","2015-04-03 06:00:34","121.351082","31.182703","0","93.8"
"48","10008","2015-04-03 06:01:07","121.34641","31.17779","0","75.6"
"100","10008","2015-04-03 06:01:07","121.34641","31.17779","0","75.6"
"59","10008","2015-04-03 06:02:35","121.335238","31.171245","0","43.4"
"7","10008","2015-04-03 06:02:35","121.335238","31.171245","0","43.4"
"26","10008","2015-04-03 06:03:18","121.33402","31.172467","0","47.8"
"73","10008","2015-04-03 06:03:18","121.334808","31.171468","0","45.5"
"21","10008","2015-04-03 06:03:18","121.334808","31.171468","0","45.5"
"78","10008","2015-04-03 06:03:18","121.33402","31.172467","0","47.8"
"2","10008","2015-04-03 06:03:23","121.332043","31.174932","0","29.1"
"54","10008","2015-04-03 06:03:23","121.332043","31.174932","0","29.1"
"16","10008","2015-04-03 06:03:33","121.33148","31.17563","0","40.4"
"68","10008","2015-04-03 06:03:33","121.33148","31.17563","0","40.4"
"3","10008","2015-04-03 06:03:43","121.330793","31.176485","0","44.7"
"55","10008","2015-04-03 06:03:43","121.330793","31.176485","0","44.7"
"3","10008","2015-04-03 06:04:14","121.327845","31.180152","0","70.8"
"8","10008","2015-04-03 06:04:14","121.327845","31.180152","0","70.8"
"49","10008","2015-04-03 06:05:32","121.321373","31.189558","0","13.8"
"101","10008","2015-04-03 06:05:32","121.321373","31.189558","0","13.8"
"34","10008","2015-04-03 06:05:42","121.321143","31.189548","0","10.3"
"86","10008","2015-04-03 06:05:42","121.321143","31.189548","0","10.3"
"87","10008","2015-04-03 06:05:52","121.320638","31.189507","0","24.4"
"35","10008","2015-04-03 06:05:52","121.320638","31.189507","0","24.4"
"88","10008","2015-04-03 06:06:17","121.319033","31.189678","0","31.6"
"36","10008","2015-04-03 06:06:17","121.319033","31.189678","0","31.6"
"8","10008","2015-04-03 06:29:44","121.323208","31.19481","0","13.6"
"60","10008","2015-04-03 06:29:44","121.323208","31.19481","0","13.6"
"82","10008","2015-04-03 06:30:34","121.322525","31.199942","0","49.4"
"30","10008","2015-04-03 06:30:34","121.322525","31.199942","0","49.4"
"62","10008","2015-04-03 06:30:44","121.322347","31.201342","0","59.8"
"10","10008","2015-04-03 06:30:44","121.322347","31.201342","0","59.8"
"93","10008","2015-04-03 06:30:59","121.322335","31.203558","0","59.0"
"41","10008","2015-04-03 06:30:59","121.322335","31.203558","0","59.0"
"97","10008","2015-04-03 06:31:18","121.322402","31.206437","0","68.8"
"45","10008","2015-04-03 06:31:18","121.322402","31.206437","0","68.8"
"9","10008","2015-04-03 06:32:24","121.326253","31.213573","0","65.8"
"61","10008","2015-04-03 06:32:24","121.326253","31.213573","0","65.8"
"13","10008","2015-04-03 06:33:38","121.340925","31.213063","0","53.7"
"65","10008","2015-04-03 06:33:38","121.340925","31.213063","0","53.7"
"27","10008","2015-04-03 06:34:28","121.342922","31.212193","0","0.0"
"79","10008","2015-04-03 06:34:28","121.342922","31.212193","0","0.0"
"75","10008","2015-04-03 06:35:18","121.346068","31.211467","0","53.8"
"23","10008","2015-04-03 06:35:18","121.346068","31.211467","0","53.8"
"24","10008","2015-04-03 06:35:59","121.351152","31.211153","0","0.0"
"76","10008","2015-04-03 06:35:59","121.351152","31.211153","0","0.0"
"1","10008","2015-04-03 06:36:18","121.351152","31.211153","0","0.0"
"53","10008","2015-04-03 06:36:18","121.351152","31.211153","0","0.0"
"39","10008","2015-04-03 06:36:28","121.351227","31.211143","0","10.6"
"91","10008","2015-04-03 06:36:28","121.351227","31.211143","0","10.6"
"42","10008","2015-04-03 06:36:48","121.352365","31.211072","0","26.1"
"94","10008","2015-04-03 06:36:48","121.352365","31.211072","0","26.1"
"38","10008","2015-04-03 06:36:58","121.353083","31.211032","0","23.7"
"90","10008","2015-04-03 06:36:58","121.353083","31.211032","0","23.7"
"43","10008","2015-04-03 06:37:08","121.353738","31.211082","0","23.7"
"95","10008","2015-04-03 06:37:08","121.353738","31.211082","0","23.7"
"89","10008","2015-04-03 06:37:38","121.354972","31.210907","0","25.1"
"37","10008","2015-04-03 06:37:38","121.354972","31.210907","0","25.1"
"0","10008","2015-04-03 06:39:18","121.358998","31.210632","0","35.9"
"5","10008","2015-04-03 06:39:18","121.358998","31.210632","0","35.9"
"69","10008","2015-04-03 06:39:38","121.360743","31.21047","0","0.0"
"17","10008","2015-04-03 06:39:38","121.360743","31.21047","0","0.0"
"11","10008","2015-04-03 06:40:28","121.36264","31.210335","0","42.9"
"63","10008","2015-04-03 06:40:28","121.36264","31.210335","0","42.9"
"47","10008","2015-04-03 06:40:58","121.364195","31.21019","0","0.0"
"99","10008","2015-04-03 06:40:58","121.364195","31.21019","0","0.0"
"33","10008","2015-04-03 06:42:38","121.37161","31.209355","0","17.1"
"85","10008","2015-04-03 06:42:38","121.37161","31.209355","0","17.1"
"5","10008","2015-04-03 06:46:53","121.380205","31.205613","0","26.1"
"57","10008","2015-04-03 06:46:53","121.380205","31.205613","0","26.1"
"44","10008","2015-04-03 06:47:13","121.378858","31.207207","0","37.4"
"96","10008","2015-04-03 06:47:13","121.378858","31.207207","0","37.4"
"1","10008","2015-04-03 06:47:23","121.378045","31.207878","0","45.1"
"6","10008","2015-04-03 06:47:23","121.378045","31.207878","0","45.1"
"72","10008","2015-04-03 06:47:53","121.376387","31.209297","0","28.2"
"20","10008","2015-04-03 06:47:53","121.376387","31.209297","0","28.2"
"103","10008","2015-04-03 06:48:13","121.37682","31.208427","0","40.3"
"51","10008","2015-04-03 06:48:13","121.37682","31.208427","0","40.3"
"84","10008","2015-04-03 06:48:31","121.37868","31.206877","0","42.6"
"32","10008","2015-04-03 06:48:31","121.37868","31.206877","0","42.6"
"80","10008","2015-04-03 06:48:41","121.379572","31.205872","0","56.4"
"28","10008","2015-04-03 06:48:41","121.379572","31.205872","0","56.4"
"74","10008","2015-04-03 06:48:51","121.380317","31.204575","0","65.2"
"22","10008","2015-04-03 06:48:51","121.380317","31.204575","0","65.2"
"0","10008","2015-04-03 06:50:11","121.386202","31.192315","0","67.6"
"52","10008","2015-04-03 06:50:11","121.386202","31.192315","0","67.6"
"64","10008","2015-04-03 06:51:01","121.389757","31.183953","0","74.2"
"12","10008","2015-04-03 06:51:01","121.389757","31.183953","0","74.2"
"46","10008","2015-04-03 06:51:10","121.390395","31.18229","0","70.9"
"98","10008","2015-04-03 06:51:10","121.390395","31.18229","0","70.9"
"2","10008","2015-04-03 06:51:21","121.39084","31.180575","0","63.5"
"7","10008","2015-04-03 06:51:21","121.39084","31.180575","0","63.5"
"71","10008","2015-04-03 06:51:51","121.392063","31.176132","0","64.2"
"19","10008","2015-04-03 06:51:51","121.392063","31.176132","0","64.2"
"70","10008","2015-04-03 06:52:31","121.394358","31.169872","0","64.5"
"18","10008","2015-04-03 06:52:31","121.394358","31.169872","0","64.5"
"6","10008","2015-04-03 06:53:21","121.398963","31.161407","0","80.3"
"58","10008","2015-04-03 06:53:21","121.398963","31.161407","0","80.3"
"15","10008","2015-04-03 06:55:20","121.406675","31.142857","0","58.3"
"67","10008","2015-04-03 06:55:20","121.406675","31.142857","0","58.3"
"14","10008","2015-04-03 06:56:01","121.402812","31.138732","0","66.9"
"66","10008","2015-04-03 06:56:01","121.402812","31.138732","0","66.9"
"4","10008","2015-04-03 06:56:21","121.40005","31.136018","0","76.2"
"9","10008","2015-04-03 06:56:21","121.40005","31.136018","0","76.2"
"77","10008","2015-04-03 06:56:29","121.398628","31.134627","0","72.5"
"25","10008","2015-04-03 06:56:29","121.398628","31.134627","0","72.5"
"83","10008","2015-04-03 06:57:30","121.393942","31.130162","0","11.1"
"31","10008","2015-04-03 06:57:30","121.393942","31.130162","0","11.1"
"56","10008","2015-04-03 06:58:20","121.392783","31.129047","0","7.6"
"4","10008","2015-04-03 06:58:20","121.392783","31.129047","0","7.6"
"81","10008","2015-04-03 06:59:01","121.391208","31.127648","0","28.4"
"29","10008","2015-04-03 06:59:01","121.391208","31.127648","0","28.4"
"102","10008","2015-04-03 06:59:30","121.39014","31.126717","0","17.6"
"50","10008","2015-04-03 06:59:30","121.39014","31.126717","0","17.6"
